"ACCOUNT","ACCOUNT NAME","ORG"," "," ","BEG. BALANCE","DEBITS","CREDITS","NET CHANGE","END BALANCE"
"PER","JNL","SRC","EFF DATE","REFERENCE"
"99000    1011                                          ","First Interstate Bank         ","__99000   "," "," ","          286,661.70"
"* 7","   118","GNI","01/08/25","HH     RC 930Ebox to FIB           "," ","            1,694.88","                 .00","         -546,380.10"
"* 7","   118","GNI","01/08/25","HH     RC 109Ebox to FIB           "," ","            3,546.61","                 .00","         -542,833.49"
"* 7","   118","GNI","01/08/25","HH     RC 1011Ebox to FIB          "," ","            3,734.30","                 .00","         -539,099.19"
"* 7","   118","GNI","01/08/25","HH     RC 1010Ebox to FIB          "," ","            4,747.49","                 .00","         -534,351.70"
"* 7","   118","GNI","01/08/25","HH     RC 107Ebox to FIB           "," ","            6,499.83","                 .00","         -527,851.87"
"* 7","   118","GNI","01/08/25","HH     RC 108Ebox to FIB           "," ","            7,728.32","                 .00","         -520,123.55"
"* 7","   118","GNI","01/08/25","HH     RC 1018Ebox to FIB          "," ","            7,613.10","                 .00","         -512,510.45"
"* 7","   119","GNI","01/08/25","HH     RC 726Lckbx to Fib          "," ","            4,929.29","                 .00","         -507,581.16"
"* 7","   119","GNI","01/08/25","HH     RC 729Lckbx to FIB          "," ","           17,635.78","                 .00","         -489,945.38"
"* 7","   119","GNI","01/08/25","HH     RC 730Lckbox to FIB         "," ","           24,850.24","                 .00","         -465,095.14"
"* 7","   119","GNI","01/08/25","HH     RC 103Lckbx to FIB          "," ","              155.97","                 .00","         -464,939.17"
"* 7","   119","GNI","01/08/25","HH     RC 101Lckbx to FIB          "," ","            4,094.56","                 .00","         -460,844.61"
"* 7","   119","GNI","01/08/25","HH     RC 109Lckbx to Fib          "," ","               70.17","                 .00","         -460,774.44"
"* 7","   119","GNI","01/08/25","HH     RC 108Lkcbx to FIB          "," ","              956.27","                 .00","         -459,818.17"
"* 7","   119","GNI","01/08/25","HH     RC 107Lckbx to FIB          "," ","            3,750.13","                 .00","         -456,068.04"
"* 7","   119","GNI","01/08/25","HH     RC 1018Lckbx to FIB         "," ","            2,532.31","                 .00","         -453,535.73"
"* 7","   119","GNI","01/08/25","HH     RC 927LkbxFix to FIB        "," ","              300.61","                 .00","         -453,235.12"
"* 7","   138","GEN","01/01/25","bc     RvrslE911LoanPmtPostedWrng  "," ","                 .00","           57,117.77","         -510,352.89"
"* 7","   138","GEN","01/01/25","bc     FIBLoanTrfE911LoanPmt       "," ","                 .00","           57,117.77","         -567,470.66"
"* 7","   190","GNI","01/01/25","BC     Lockbox Services_FIB-12.24  "," ","                 .00","            3,315.02","         -570,785.68"
"* 7","   190","GNI","01/01/25","BC     Gen Bank Fees_FIB-12.24     "," ","               21.17","                 .00","         -570,764.51"
"* 7","   190","GNI","01/01/25","BC     Ct Bond CC Fees_FIB-12.24   "," ","                 .00","               20.54","         -570,785.05"
"* 7","   400","GEN","01/20/25","bc     VoidFIB-MicrofundCk#25074   "," ","            1,500.00","                 .00","         -569,285.05"
"* 7","   543","GNI","01/31/25","BC     Muni Court Bond Merch Srvc F"," ","                 .00","               20.54","         -569,305.59"
"* 8","   382","GEN","02/11/25","bc     Old MCBondCCFees_FIB02.25   "," ","                 .00","               20.54","         -569,326.13"
"* 9","    31","GNI","03/03/25","BC     Ct Bond CC Fees_FIB-03.03.25"," ","                 .00","               10.59","         -569,336.72"
"*10","   701","GEN","04/30/25","DH     FIB Deposits correction     "," ","          278,471.38","                 .00","         -290,865.34"
"*10","   706","GEN","04/30/25","DH     RV Audit clean up FFB to FIB"," ","                 .00","          278,471.38","         -569,336.72"
"*11","   527","GEN","05/31/25","HH     Voided Check Clean Up       "," ","                 .00","               58.75","         -569,395.47"
"*11","   527","GEN","05/31/25","HH     Bank Fees                   "," ","                 .00","               10.59","         -569,406.06"
"*11","   533","GEN","05/30/25","DH     E/Lock box frm FFB          "," ","          512,260.42","                 .00","          -57,145.64"
"*12","   175","GRV","06/13/25","bc     not needed               "," ","                 .00","            1,500.00","          -58,645.64"
"*12","   557","GEN","06/30/25","HH     FIB Audit Clean Up Kielee   "," ","                 .00","           20,195.65","          -78,841.29"
" "," "," "," "," ","          286,661.70","        1,247,282.49","        1,326,123.78","          -78,841.29","          207,820.41"
"99000    1012                                          ","First Federal Bank and Trust  ","__99000   "," "," ","       11,993,906.54"
"* 1","    14","APP","07/02/24","MS0702 AP CASH DISBURSEMENTS JOURNA"," ","                 .00","          870,331.86","         -870,331.86"
"* 1","    27","APP","07/03/24","PA0703 AP CASH DISBURSEMENTS JOURNA"," ","                 .00","          126,537.33","         -996,869.19"
"* 1","    33","GEN","07/05/24","bc     Tsfr Excess $ from FIB      "," ","          300,000.00","                 .00","         -696,869.19"
"* 1","    35","GNI","07/01/24","BC     Deposit                     "," ","           11,398.37","                 .00","         -685,470.82"
"* 1","    35","GNI","07/01/24","BC     CC                          "," ","            1,134.60","                 .00","         -684,336.22"
"* 1","    35","GNI","07/01/24","BC     IWCC                        "," ","            6,316.74","                 .00","         -678,019.48"
"* 1","    35","GNI","07/01/24","BC     IWCks                       "," ","            2,758.10","                 .00","         -675,261.38"
"* 1","    35","GNI","07/01/24","BC     Deposit                     "," ","            1,116.00","                 .00","         -674,145.38"
"* 1","    35","GNI","07/01/24","BC     CC                          "," ","            3,016.00","                 .00","         -671,129.38"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","              584.33","                 .00","         -670,545.05"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","              250.00","                 .00","         -670,295.05"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","               70.00","                 .00","         -670,225.05"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","               83.79","                 .00","         -670,141.26"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","            1,250.00","                 .00","         -668,891.26"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","         -668,856.26"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","            4,590.00","                 .00","         -664,266.26"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","              230.40","                 .00","         -664,035.86"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","            3,970.19","                 .00","         -660,065.67"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","            2,480.58","                 .00","         -657,585.09"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","           15,104.15","                 .00","         -642,480.94"
"* 1","    37","CRP","07/01/24","143   CASH RECEIPTS JOURNAL"," ","              700.00","                 .00","         -641,780.94"
"* 1","    41","GEN","07/08/24","bc     State ACH Pmt-Dept of Health"," ","            2,700.00","                 .00","         -639,080.94"
"* 1","    46","GEN","07/08/24","bc     Sales Tx Rtn 41-1_June 2024 "," ","                 .00","              443.90","         -639,524.84"
"* 1","    49","APP","07/11/24","PR0712 AP CASH DISBURSEMENTS JOURNA"," ","                 .00","            2,338.93","         -641,863.77"
"* 1","    55","GEN","07/09/24","bc     ACH_WDEQ Inve #13-Landfill R"," ","          107,723.63","                 .00","         -534,140.14"
"* 1","    62","GNI","07/02/24","BC     Deposit                     "," ","            2,254.57","                 .00","         -531,885.57"
"* 1","    62","GNI","07/02/24","BC     CC                          "," ","            1,758.10","                 .00","         -530,127.47"
"* 1","    62","GNI","07/02/24","BC     IWCC                        "," ","           46,078.09","                 .00","         -484,049.38"
"* 1","    62","GNI","07/02/24","BC     IWCks                       "," ","           18,168.28","                 .00","         -465,881.10"
"* 1","    62","GNI","07/02/24","BC     Deposit                     "," ","              110.00","                 .00","         -465,771.10"
"* 1","    62","GNI","07/02/24","BC     CC                          "," ","              159.00","                 .00","         -465,612.10"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","            7,276.64","                 .00","         -458,335.46"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","              300.00","                 .00","         -458,035.46"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","              100.00","                 .00","         -457,935.46"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","         -457,885.46"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","              530.96","                 .00","         -457,354.50"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","                7.48","                 .00","         -457,347.02"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","              600.00","                 .00","         -456,747.02"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","              105.00","                 .00","         -456,642.02"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","            2,860.40","                 .00","         -453,781.62"
"* 1","    64","CRP","07/02/24","143   CASH RECEIPTS JOURNAL"," ","              150.00","                 .00","         -453,631.62"
"* 1","    85","GEN","07/12/24","bc     June LEF Interest from LEF  "," ","               75.64","                 .00","         -453,555.98"
"* 1","    86","GNI","07/03/24","BC     Deposit                     "," ","            1,714.95","                 .00","         -451,841.03"
"* 1","    86","GNI","07/03/24","BC     CC                          "," ","            2,488.98","                 .00","         -449,352.05"
"* 1","    86","GNI","07/03/24","BC     IWCC                        "," ","            8,708.43","                 .00","         -440,643.62"
"* 1","    86","GNI","07/03/24","BC     IWCks                       "," ","            2,700.07","                 .00","         -437,943.55"
"* 1","    86","GNI","07/03/24","BC     Deposit                     "," ","            2,295.00","                 .00","         -435,648.55"
"* 1","    86","GNI","07/03/24","BC     CC                          "," ","              237.00","                 .00","         -435,411.55"
"* 1","    86","GNI","07/03/24","BC     NSF #1415 (Puckett)         "," ","                 .00","              350.75","         -435,762.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","         -435,727.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               40.00","                 .00","         -435,687.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","              400.00","                 .00","         -435,287.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               10.00","                 .00","         -435,277.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               22.00","                 .00","         -435,255.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","         -435,205.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","         -435,155.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","         -435,105.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","         -435,055.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","              200.00","                 .00","         -434,855.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","         -434,820.30"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","            3,967.81","                 .00","         -430,852.49"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","         -430,802.49"
"* 1","    88","CRP","07/03/24","143   CASH RECEIPTS JOURNAL"," ","              705.52","                 .00","         -430,096.97"
"* 1","    95","APP","07/15/24","MS0715 AP CASH DISBURSEMENTS JOURNA"," ","                 .00","           10,440.53","         -440,537.50"
"* 1","    97","GNI","07/05/24","BC     Deposit                     "," ","           22,354.30","                 .00","         -418,183.20"
"* 1","    97","GNI","07/05/24","BC     CC                          "," ","            1,616.59","                 .00","         -416,566.61"
"* 1","    97","GNI","07/05/24","BC     IWCC                        "," ","           11,445.35","                 .00","         -405,121.26"
"* 1","    97","GNI","07/05/24","BC     IWCks                       "," ","            1,321.91","                 .00","         -403,799.35"
"* 1","    97","GNI","07/05/24","BC     Deposit                     "," ","               50.00","                 .00","         -403,749.35"
"* 1","    97","GNI","07/05/24","BC     CC                          "," ","              360.00","                 .00","         -403,389.35"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","              190.00","                 .00","         -403,199.35"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","            3,327.30","                 .00","         -399,872.05"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","               45.00","                 .00","         -399,827.05"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","         -399,792.05"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","         -399,742.05"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","               65.45","                 .00","         -399,676.60"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","         -399,626.60"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","         -399,576.60"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","         -399,541.60"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","               40.00","                 .00","         -399,501.60"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","              200.00","                 .00","         -399,301.60"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","         -399,266.60"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","            1,156.72","                 .00","         -398,109.88"
"* 1","    99","CRP","07/05/24","143   CASH RECEIPTS JOURNAL"," ","              450.00","                 .00","         -397,659.88"
"* 1","   100","GNI","07/08/24","BC     Deposit                     "," ","           15,979.76","                 .00","         -381,680.12"
"* 1","   100","GNI","07/08/24","BC     CC                          "," ","            4,501.56","                 .00","         -377,178.56"
"* 1","   100","GNI","07/08/24","BC     IWCC                        "," ","           17,880.15","                 .00","         -359,298.41"
"* 1","   100","GNI","07/08/24","BC     IWCks                       "," ","            5,253.88","                 .00","         -354,044.53"
"* 1","   100","GNI","07/08/24","BC     Deposit                     "," ","            1,320.00","                 .00","         -352,724.53"
"* 1","   100","GNI","07/08/24","BC     CC                          "," ","            3,858.00","                 .00","         -348,866.53"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               15.00","                 .00","         -348,851.53"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               40.00","                 .00","         -348,811.53"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               44.00","                 .00","         -348,767.53"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","          467,196.02","                 .00","          118,428.49"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","           39,245.29","                 .00","          157,673.78"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","          393,469.69","                 .00","          551,143.47"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","           33,464.42","                 .00","          584,607.89"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","            1,571.76","                 .00","          586,179.65"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","              200.00","                 .00","          586,379.65"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               60.00","                 .00","          586,439.65"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","          586,474.65"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","              488.00","                 .00","          586,962.65"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","            5,120.00","                 .00","          592,082.65"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","            2,949.00","                 .00","          595,031.65"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","              380.00","                 .00","          595,411.65"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","            2,292.25","                 .00","          597,703.90"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","          597,753.90"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","          597,803.90"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","          597,853.90"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","          597,903.90"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","          597,938.90"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","          597,988.90"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","              276.71","                 .00","          598,265.61"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","          598,300.61"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","            3,021.34","                 .00","          601,321.95"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","            5,684.00","                 .00","          607,005.95"
"* 1","   102","CRP","07/08/24","143   CASH RECEIPTS JOURNAL"," ","            1,379.58","                 .00","          608,385.53"
"* 1","   103","APP","07/16/24","ms0716 AP CASH DISBURSEMENTS JOURNA"," ","                 .00","        2,112,544.00","       -1,504,158.47"
"* 1","   118","GNI","07/09/24","BC     Deposit                     "," ","            5,905.83","                 .00","       -1,498,252.64"
"* 1","   118","GNI","07/09/24","BC     CC                          "," ","              668.43","                 .00","       -1,497,584.21"
"* 1","   118","GNI","07/09/24","BC     IWCC                        "," ","            8,045.95","                 .00","       -1,489,538.26"
"* 1","   118","GNI","07/09/24","BC     IWCks                       "," ","            1,477.71","                 .00","       -1,488,060.55"
"* 1","   118","GNI","07/09/24","BC     ACH                         "," ","               45.72","                 .00","       -1,488,014.83"
"* 1","   118","GNI","07/09/24","BC     Deposit                     "," ","               50.00","                 .00","       -1,487,964.83"
"* 1","   118","GNI","07/09/24","BC     CC                          "," ","              160.00","                 .00","       -1,487,804.83"
"* 1","   120","APP","07/17/24","PA0717 AP CASH DISBURSEMENTS JOURNA"," ","                 .00","           19,173.42","       -1,506,978.25"
"* 1","   122","GNI","07/10/24","BC     Deposit                     "," ","           31,235.19","                 .00","       -1,475,743.06"
"* 1","   122","GNI","07/10/24","BC     CC                          "," ","            1,063.41","                 .00","       -1,474,679.65"
"* 1","   122","GNI","07/10/24","BC     IWCC                        "," ","           10,741.73","                 .00","       -1,463,937.92"
"* 1","   122","GNI","07/10/24","BC     IWCks                       "," ","            1,967.88","                 .00","       -1,461,970.04"
"* 1","   122","GNI","07/10/24","BC     Deposit                     "," ","                1.00","                 .00","       -1,461,969.04"
"* 1","   124","CRP","07/10/24","143   CASH RECEIPTS JOURNAL"," ","              105.00","                 .00","       -1,461,864.04"
"* 1","   124","CRP","07/10/24","143   CASH RECEIPTS JOURNAL"," ","              640.00","                 .00","       -1,461,224.04"
"* 1","   124","CRP","07/10/24","143   CASH RECEIPTS JOURNAL"," ","               50.00","                 .00","       -1,461,174.04"
"* 1","   124","CRP","07/10/24","143   CASH RECEIPTS JOURNAL"," ","               22.00","                 .00","       -1,461,152.04"
"* 1","   124","CRP","07/10/24","143   CASH RECEIPTS JOURNAL"," ","              350.00","                 .00","       -1,460,802.04"
"* 1","   124","CRP","07/10/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","       -1,460,767.04"
"* 1","   124","CRP","07/10/24","143   CASH RECEIPTS JOURNAL"," ","               35.00","                 .00","       -1,460,732.04"
